,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
325,LP001326,Male,Yes,3+,Graduate,No,15000,0,300,360,1,Rural,Y
326,LP001327,Male,Yes,1,Graduate,Yes,8666,4983,376,360,0,Rural,N
327,LP001328,Male,No,0,Graduate,No,4917,0,130,360,0,Rural,Y
328,LP001329,Male,Yes,0,Graduate,Yes,5818,2160,184,360,1,Semiurban,Y
329,LP001330,Female,Yes,0,Graduate,No,4333,2451,110,360,1,Urban,N
330,LP001331,Female,No,0,Graduate,No,2500,0,67,360,1,Urban,Y
331,LP001332,Male,No,1,Graduate,No,4384,1793,117,360,1,Urban,Y
332,LP001333,Male,No,0,Graduate,No,2935,0,98,360,1,Semiurban,Y
333,LP001334,Male,No,0,Graduate,No,2833,0,71,360,1,Urban,Y
334,LP001335,Male,Yes,0,Graduate,Yes,63337,0,490,180,1,Urban,Y
335,LP001336,Male,Yes,1,Graduate,Yes,9833,1833,182,180,1,Urban,Y
336,LP001337,Male,Yes,0,Graduate,Yes,5503,4490,70,334,1,Semiurban,Y
337,LP001338,Male,Yes,1,Graduate,Yes,5250,688,160,360,1,Rural,Y
338,LP001339,Male,Yes,2,Graduate,Yes,2500,4600,176,360,1,Rural,Y
339,LP001340,Female,No,3+,Not Graduate,No,1830,0,141,360,0,Urban,N
340,LP001341,Female,No,0,Graduate,No,4160,0,71,360,1,Semiurban,Y
341,LP001342,Male,Yes,3+,Not Graduate,No,2647,1587,173,360,1,Rural,N
342,LP001343,Female,No,0,Graduate,No,2378,0,46,360,1,Rural,N
343,LP001344,Male,Yes,1,Not Graduate,No,4554,1229,158,360,1,Urban,Y
344,LP001345,Male,Yes,3+,Not Graduate,No,3173,0,74,360,1,Semiurban,Y
345,LP001346,Male,Yes,2,Graduate,Yes,2583,2330,125,360,1,Rural,Y
346,LP001347,Male,Yes,0,Graduate,No,2499,2458,160,360,1,Semiurban,Y
347,LP001348,Male,Yes,0,Not Graduate,No,3523,3230,152,360,0,Rural,N
348,LP001349,Male,Yes,2,Not Graduate,No,3083,2168,126,360,1,Urban,Y
349,LP001350,Male,Yes,0,Graduate,No,6333,4583,259,360,0.83661879,Semiurban,Y
350,LP001351,Male,Yes,0,Graduate,No,2625,6250,187,360,1,Rural,Y
351,LP001352,Male,Yes,0,Graduate,No,9083,0,228,360,1,Semiurban,Y
352,LP001353,Male,No,0,Graduate,No,8750,4167,308,360,1,Rural,N
353,LP001354,Male,Yes,3+,Graduate,No,2666,2083,95,360,1,Rural,Y
354,LP001355,Female,Yes,0,Graduate,Yes,5500,0,105,360,0,Rural,N
355,LP001356,Female,Yes,0,Graduate,No,2423,505,130,360,1,Semiurban,Y
356,LP001357,Female,No,0,Graduate,No,3813,0,116,180,1,Urban,Y
357,LP001358,Male,Yes,2,Graduate,No,8333,3167,165,360,1,Rural,Y
358,LP001359,Male,Yes,1,Graduate,No,3875,0,67,360,1,Urban,N
359,LP001360,Male,Yes,0,Not Graduate,No,3000,1666,100,480,0,Urban,N
360,LP001361,Male,Yes,3+,Graduate,No,5167,3167,200,360,1,Semiurban,Y
361,LP001362,Female,No,1,Graduate,No,4723,0,81,360,1,Semiurban,N
362,LP001363,Male,Yes,2,Graduate,No,5000,3667,236,360,1,Semiurban,Y
363,LP001364,Male,Yes,0,Graduate,No,4750,2333,130,360,1,Urban,Y
364,LP001365,Male,Yes,0,Graduate,No,3013,3033,95,300,0.83661879,Urban,Y
365,LP001366,Male,No,0,Graduate,Yes,6822,0,141,360,1,Rural,Y
366,LP001367,Male,No,0,Not Graduate,No,6216,0,133,360,1,Rural,N
367,LP001368,Male,No,0,Graduate,No,2500,0,96,480,1,Semiurban,N
368,LP001369,Male,No,0,Graduate,No,5124,0,124,334,0,Rural,N
369,LP001370,Male,Yes,1,Graduate,No,6325,0,175,360,1,Semiurban,Y
370,LP001371,Male,Yes,0,Graduate,No,19730,5266,570,360,1,Rural,N
371,LP001372,Female,No,0,Graduate,Yes,15759,0,55,360,1,Semiurban,Y
372,LP001373,Male,Yes,2,Graduate,No,5185,0,155,360,1,Semiurban,Y
373,LP001374,Male,Yes,2,Graduate,Yes,9323,7873,380,300,1,Rural,Y
374,LP001375,Male,No,1,Graduate,No,3062,1987,111,180,0,Urban,N
375,LP001376,Female,No,0,Graduate,Yes,2764,1459,110,360,1,Urban,Y
376,LP001377,Male,Yes,0,Graduate,No,4817,923,120,180,1,Urban,Y
377,LP001378,Male,Yes,3+,Graduate,No,8750,4996,130,360,1,Rural,Y
378,LP001379,Male,Yes,0,Graduate,No,4310,0,130,360,0.83661879,Semiurban,Y
379,LP001380,Male,No,0,Graduate,No,3069,0,71,480,1,Urban,N
380,LP001381,Male,Yes,2,Graduate,No,5391,0,130,360,1,Urban,Y
381,LP001382,Male,Yes,0,Graduate,Yes,3333,2500,128,360,1,Semiurban,Y
382,LP001383,Male,No,0,Graduate,No,5941,4232,296,360,1,Semiurban,Y
383,LP001384,Female,No,0,Graduate,No,6000,0,156,360,1,Urban,Y
384,LP001385,Male,No,0,Graduate,Yes,7167,0,128,360,1,Urban,Y
385,LP001386,Male,Yes,2,Graduate,No,4566,0,100,360,1,Urban,N
386,LP001387,Male,No,1,Graduate,Yes,3667,0,113,180,1,Urban,Y
387,LP001388,Male,No,0,Not Graduate,No,2346,1600,132,360,1,Semiurban,Y
388,LP001389,Male,Yes,0,Not Graduate,No,3010,3136,141,360,0,Urban,N
389,LP001390,Male,Yes,0,Graduate,No,2333,2417,136,360,1,Urban,Y
390,LP001391,Male,Yes,0,Graduate,No,5488,0,125,360,1,Rural,Y
391,LP001392,Male,No,3+,Graduate,No,9167,0,185,360,1,Rural,Y
392,LP001393,Male,Yes,3+,Graduate,No,9504,0,275,360,1,Rural,Y
393,LP001394,Male,Yes,0,Graduate,No,2583,2115,120,360,0.83661879,Urban,Y
394,LP001395,Male,Yes,2,Not Graduate,No,1993,1625,113,180,1,Semiurban,Y
395,LP001396,Male,Yes,2,Graduate,No,3100,1400,113,360,1,Urban,Y
396,LP001397,Male,Yes,2,Graduate,No,3276,484,135,360,0.83661879,Semiurban,Y
397,LP001398,Female,No,0,Graduate,No,3180,0,71,360,0,Urban,N
398,LP001399,Male,Yes,0,Graduate,No,3033,1459,95,360,1,Urban,Y
399,LP001400,Male,No,0,Not Graduate,No,3902,1666,109,360,1,Rural,Y
400,LP001401,Female,No,0,Graduate,No,1500,1800,103,360,0,Semiurban,N
401,LP001402,Male,Yes,2,Not Graduate,No,2889,0,45,180,0,Urban,N
402,LP001403,Male,No,0,Not Graduate,No,2755,0,65,300,1,Rural,N
403,LP001404,Male,No,0,Graduate,No,2500,20000,103,360,1,Semiurban,Y
404,LP001405,Female,No,0,Not Graduate,No,1963,0,53,360,1,Semiurban,Y
405,LP001406,Female,No,0,Graduate,Yes,7441,0,194,360,1,Rural,N
406,LP001407,Female,No,0,Graduate,No,4547,0,115,360,1,Semiurban,Y
407,LP001408,Male,Yes,0,Not Graduate,No,2167,2400,115,360,1,Urban,Y
408,LP001409,Female,No,0,Not Graduate,No,2213,0,66,360,1,Rural,Y
409,LP001410,Male,Yes,1,Graduate,No,8300,0,152,300,0,Semiurban,N
410,LP001411,Male,Yes,3+,Graduate,No,81000,0,360,360,0,Rural,N
411,LP001412,Female,No,1,Not Graduate,Yes,3867,0,62,360,1,Semiurban,N
412,LP001413,Male,Yes,0,Graduate,Yes,6256,0,160,360,0.83661879,Urban,Y
413,LP001414,Male,Yes,0,Not Graduate,No,6096,0,218,360,0,Rural,N
414,LP001415,Male,Yes,0,Not Graduate,No,2253,2033,110,360,1,Rural,Y
415,LP001416,Female,Yes,0,Not Graduate,No,2149,3237,178,360,0,Semiurban,N
416,LP001417,Female,No,0,Graduate,No,2995,0,60,360,1,Urban,Y
417,LP001418,Female,No,1,Graduate,No,2600,0,160,360,1,Urban,N
418,LP001419,Male,Yes,2,Graduate,Yes,1600,20000,239,360,1,Urban,N
419,LP001420,Male,Yes,0,Graduate,No,1025,2773,112,360,1,Rural,Y
420,LP001421,Male,Yes,0,Graduate,No,3246,1417,138,360,1,Semiurban,Y
421,LP001422,Male,Yes,0,Graduate,No,5829,0,138,360,1,Rural,Y
422,LP001423,Female,No,0,Not Graduate,No,2720,0,80,334,0,Urban,N
423,LP001424,Male,Yes,0,Graduate,No,1820,1719,100,360,1,Urban,Y
424,LP001425,Male,Yes,1,Graduate,No,7250,1667,110,334,0,Urban,N
425,LP001426,Male,Yes,0,Graduate,No,14880,0,96,360,1,Semiurban,Y
426,LP001427,Male,Yes,0,Graduate,No,2666,4300,121,360,1,Rural,Y
427,LP001428,Female,No,1,Not Graduate,No,4606,0,81,360,1,Rural,N
428,LP001429,Male,Yes,2,Graduate,No,5935,0,133,360,1,Semiurban,Y
429,LP001430,Male,Yes,0,Graduate,No,2920,16.12000084,87,360,1,Rural,Y
430,LP001431,Male,No,0,Not Graduate,No,2717,0,60,180,1,Urban,Y
431,LP001432,Female,No,1,Graduate,Yes,8624,0,150,360,1,Semiurban,Y
432,LP001433,Male,No,0,Graduate,No,6500,0,105,360,0,Rural,N
433,LP001434,Male,No,0,Graduate,Yes,12876,0,405,360,1,Semiurban,Y
434,LP001435,Male,Yes,0,Graduate,No,2425,2340,143,360,1,Semiurban,Y
435,LP001436,Male,No,0,Graduate,No,3750,0,100,360,1,Urban,Y
436,LP001437,Female,Yes,0,Graduate,No,10047,0,141,240,1,Semiurban,Y
437,LP001438,Male,No,0,Graduate,No,1926,1851,50,360,1,Semiurban,Y
438,LP001439,Male,Yes,0,Graduate,No,2213,1125,141,360,1,Urban,Y
439,LP001440,Male,No,0,Graduate,Yes,10416,0,187,360,0,Urban,N
440,LP001441,Female,Yes,0,Not Graduate,Yes,7142,0,138,360,1,Rural,Y
441,LP001442,Male,No,0,Graduate,No,3660,5064,187,360,1,Semiurban,Y
442,LP001443,Male,Yes,0,Graduate,No,7901,1833,180,360,1,Rural,Y
443,LP001444,Male,No,3+,Not Graduate,No,4707,1993,148,360,1,Semiurban,Y
444,LP001445,Male,No,1,Graduate,No,37719,0,152,360,1,Semiurban,Y
445,LP001446,Male,Yes,0,Graduate,No,7333,8333,175,300,0.83661879,Rural,Y
446,LP001447,Male,Yes,1,Graduate,Yes,3466,1210,130,360,1,Rural,Y
447,LP001448,Male,Yes,2,Not Graduate,No,4652,0,110,360,1,Rural,Y
448,LP001449,Male,Yes,0,Graduate,Yes,3539,1376,55,360,1,Rural,N
449,LP001450,Male,Yes,2,Graduate,No,3340,1710,150,360,0,Rural,N
450,LP001451,Male,No,1,Not Graduate,Yes,2769,1542,190,360,0.83661879,Semiurban,N
451,LP001452,Male,Yes,2,Not Graduate,No,2309,1255,125,360,0,Rural,N
452,LP001453,Male,Yes,2,Not Graduate,No,1958,1456,60,300,0.83661879,Urban,Y
453,LP001454,Male,Yes,0,Graduate,No,3948,1733,149,360,0,Rural,N
454,LP001455,Male,Yes,0,Graduate,No,2483,2466,90,180,0,Rural,Y
455,LP001456,Male,No,0,Graduate,Yes,7085,0,84,360,1,Semiurban,Y
456,LP001457,Male,Yes,2,Graduate,No,3859,0,96,360,1,Semiurban,Y
457,LP001458,Male,Yes,0,Graduate,No,4301,0,118,360,1,Urban,Y
458,LP001459,Male,Yes,0,Graduate,No,3708,2569,173,360,1,Urban,N
459,LP001460,Male,No,2,Graduate,No,4354,0,136,360,1,Rural,Y
460,LP001461,Male,Yes,0,Graduate,No,8334,0,160,360,1,Semiurban,N
461,LP001462,Male,Yes,0,Graduate,Yes,2083,4083,160,360,0.83661879,Semiurban,Y
462,LP001463,Male,Yes,3+,Graduate,No,7740,0,128,180,1,Urban,Y
463,LP001464,Male,Yes,0,Graduate,No,3015,2188,153,360,1,Rural,Y
464,LP001465,Female,No,1,Not Graduate,Yes,5191,0,132,360,1,Semiurban,Y
465,LP001466,Male,No,0,Graduate,No,4166,0,98,360,0,Semiurban,N
466,LP001467,Male,No,0,Graduate,No,6000,0,140,360,1,Rural,Y
467,LP001468,Male,Yes,3+,Not Graduate,No,2947,1664,70,180,0,Urban,N
468,LP001469,Male,Yes,0,Graduate,No,16692,0,110,360,1,Semiurban,Y
469,LP001470,Female,Yes,2,Not Graduate,Yes,210,2917,98,360,1,Semiurban,Y
470,LP001471,Male,Yes,0,Graduate,No,4333,2451,110,360,1,Urban,N
471,LP001472,Male,Yes,1,Graduate,Yes,3450,2079,162,360,1,Semiurban,Y
472,LP001473,Male,Yes,1,Not Graduate,No,2653,1500,113,180,0,Rural,N
473,LP001474,Male,Yes,3+,Graduate,No,4691,0,100,360,1,Semiurban,Y
474,LP001475,Female,No,0,Graduate,Yes,2500,0,93,360,0.83661879,Urban,Y
475,LP001476,Male,No,2,Graduate,No,5532,4648,162,360,1,Rural,Y
476,LP001477,Male,Yes,2,Graduate,Yes,16525,1014,150,360,1,Rural,Y
477,LP001478,Male,Yes,2,Graduate,No,6700,1750,230,300,1,Semiurban,Y
478,LP001479,Male,Yes,2,Graduate,No,2873,1872,132,360,0,Semiurban,N
479,LP001480,Male,Yes,1,Graduate,Yes,16667,2250,86,360,1,Semiurban,Y
480,LP001481,Male,Yes,2,Graduate,No,2947,1603,141,360,1,Urban,N
481,LP001482,Female,No,0,Not Graduate,No,4350,0,154,360,1,Rural,Y
482,LP001483,Male,Yes,3+,Not Graduate,No,3095,0,113,360,1,Rural,Y
483,LP001484,Male,Yes,0,Graduate,No,2083,3150,128,360,1,Semiurban,Y
484,LP001485,Male,Yes,0,Graduate,No,10833,0,234,360,1,Semiurban,Y
485,LP001486,Male,Yes,2,Graduate,No,8333,0,246,360,1,Semiurban,Y
486,LP001487,Male,Yes,1,Not Graduate,No,1958,2436,131,360,1,Rural,Y
487,LP001488,Male,No,2,Graduate,No,3547,0,80,360,0,Rural,N
488,LP001489,Male,Yes,1,Graduate,No,18333,0,500,360,1,Urban,N
489,LP001490,Male,Yes,2,Graduate,Yes,4583,2083,160,360,1,Semiurban,Y
490,LP001491,Male,No,0,Graduate,No,2435,0,75,360,1,Urban,N
491,LP001492,Male,No,0,Not Graduate,No,2699,2785,96,360,0.83661879,Semiurban,Y
492,LP001493,Male,Yes,1,Not Graduate,No,5333,1131,186,360,0.83661879,Urban,Y
493,LP001494,Male,No,0,Not Graduate,No,3691,0,110,360,1,Rural,Y
494,LP001495,Female,No,0,Not Graduate,Yes,17263,0,225,360,1,Semiurban,Y
495,LP001496,Male,Yes,0,Graduate,No,3597,2157,119,360,0,Rural,N
496,LP001497,Female,Yes,1,Graduate,No,3326,913,105,84,1,Semiurban,Y
497,LP001498,Male,Yes,0,Not Graduate,No,2600,1700,107,360,1,Rural,Y
498,LP001499,Male,Yes,0,Graduate,No,4625,2857,111,12,0.83661879,Urban,Y
499,LP001500,Male,Yes,1,Graduate,Yes,2895,0,95,360,1,Semiurban,Y
500,LP001501,Male,No,0,Graduate,No,6283,4416,209,360,0,Rural,N
501,LP001502,Female,No,0,Graduate,No,645,3683,113,480,1,Rural,Y
502,LP001503,Female,No,0,Graduate,No,3159,0,100,360,1,Semiurban,Y
503,LP001504,Male,Yes,2,Graduate,No,4865,5624,208,360,1,Semiurban,Y
504,LP001505,Male,Yes,1,Not Graduate,No,4050,5302,138,360,0.83661879,Rural,N
505,LP001506,Male,Yes,0,Not Graduate,No,3814,1483,124,300,1,Semiurban,Y
506,LP001507,Male,Yes,2,Graduate,No,3510,4416,243,360,1,Rural,Y
507,LP001508,Male,Yes,0,Graduate,No,20833,6667,480,360,0.83661879,Urban,Y
508,LP001509,Male,No,0,Graduate,No,3583,0,96,360,1,Urban,N
509,LP001510,Male,Yes,0,Graduate,Yes,2479,3013,188,360,1,Urban,Y
510,LP001511,Female,No,1,Graduate,No,13262,0,40,360,1,Urban,Y
511,LP001512,Male,No,0,Not Graduate,No,3598,1287,100,360,1,Rural,N
512,LP001513,Male,Yes,1,Graduate,No,6065,2004,250,360,1,Semiurban,Y
513,LP001514,Male,Yes,2,Graduate,No,3283,2035,148,360,1,Urban,Y
514,LP001515,Male,Yes,0,Graduate,No,2130,6666,70,180,1,Semiurban,N
515,LP001516,Male,No,0,Graduate,No,5815,3666,311,360,1,Rural,N
516,LP001517,Male,Yes,3+,Graduate,No,3466,3428,150,360,1,Rural,Y
517,LP001518,Female,Yes,2,Graduate,No,2031,1632,113,480,1,Semiurban,Y
518,LP001519,Male,Yes,0,Not Graduate,No,3074,1800,123,360,0,Semiurban,N
519,LP001520,Male,No,0,Graduate,No,4683,1915,185,360,1,Semiurban,N
520,LP001521,Female,No,0,Not Graduate,No,3400,0,95,360,1,Rural,N
521,LP001522,Male,Yes,2,Not Graduate,No,2192,1742,45,360,1,Semiurban,Y
522,LP001523,Male,No,0,Graduate,No,2500,0,55,360,1,Semiurban,Y
523,LP001524,Male,Yes,3+,Graduate,Yes,5677,1424,100,360,1,Rural,Y
524,LP001525,Male,Yes,2,Graduate,Yes,7948,7166,480,360,1,Rural,Y
525,LP001526,Male,No,0,Graduate,No,4680,2087,141,360,1,Semiurban,N
526,LP001527,Male,Yes,2,Graduate,Yes,17500,0,400,360,1,Rural,Y
527,LP001528,Male,Yes,0,Graduate,No,3775,0,110,360,1,Semiurban,Y
528,LP001529,Male,Yes,1,Not Graduate,No,5285,1430,161,360,0,Semiurban,Y
529,LP001530,Male,No,1,Not Graduate,No,2679,1302,94,360,1,Semiurban,Y
530,LP001531,Male,No,0,Not Graduate,No,6783,0,130,360,1,Semiurban,Y
531,LP001532,Male,Yes,0,Graduate,No,1025,5500,216,360,0.83661879,Rural,Y
532,LP001533,Male,Yes,3+,Graduate,No,4281,0,100,360,1,Urban,Y
533,LP001534,Male,No,2,Graduate,No,3588,0,110,360,0,Rural,N
534,LP001535,Male,No,1,Graduate,No,11250,0,196,360,0.83661879,Semiurban,N
535,LP001536,Female,No,0,Not Graduate,Yes,18165,0,125,360,1,Urban,Y
536,LP001537,Male,No,0,Not Graduate,Yes,2550,2042,126,360,1,Rural,Y
537,LP001538,Male,Yes,0,Graduate,No,6133,3906,324,360,1,Urban,Y
538,LP001539,Male,No,2,Graduate,No,3617,0,107,360,1,Semiurban,Y
539,LP001540,Male,Yes,0,Not Graduate,No,2917,536,66,360,1,Rural,N
540,LP001541,Male,Yes,3+,Graduate,No,6417,0,157,180,1,Rural,Y
541,LP001542,Female,Yes,1,Graduate,No,4608,2845,140,180,1,Semiurban,Y
542,LP001543,Female,No,0,Graduate,No,2138,0,99,360,0,Semiurban,N
543,LP001544,Female,No,1,Graduate,Yes,3652,0,95,360,1,Semiurban,Y
544,LP001545,Male,Yes,1,Not Graduate,No,2239,2524,128,360,1,Urban,Y
545,LP001546,Female,Yes,0,Not Graduate,No,3017,663,102,360,0.83661879,Semiurban,Y
546,LP001547,Male,Yes,0,Graduate,No,2768,1950,155,360,1,Rural,Y
547,LP001548,Male,No,0,Not Graduate,No,3358,0,80,36,1,Semiurban,N
548,LP001549,Male,No,0,Graduate,No,2526,1783,145,360,1,Rural,Y
549,LP001550,Female,No,0,Graduate,No,5000,0,103,360,0,Semiurban,N
550,LP001551,Male,Yes,0,Graduate,No,2785,2016,110,360,1,Rural,Y
551,LP001552,Male,Yes,2,Graduate,Yes,6633,0,141,360,0,Rural,N
552,LP001553,Male,Yes,1,Not Graduate,No,2492,2375,141,360,1,Rural,Y
553,LP001554,Male,Yes,1,Graduate,No,3333,3250,158,360,1,Urban,Y
554,LP001555,Male,Yes,0,Not Graduate,No,2454,2333,181,360,0,Urban,N
555,LP001556,Male,Yes,0,Graduate,No,3593,4266,132,180,0,Rural,N
556,LP001557,Male,Yes,1,Graduate,No,5468,1032,26,360,1,Semiurban,Y
557,LP001558,Female,No,0,Graduate,No,2667,1625,84,360,0.83661879,Urban,Y
558,LP001559,Male,Yes,3+,Graduate,Yes,10139,0,260,360,1,Semiurban,Y
559,LP001560,Male,Yes,0,Graduate,No,3887,2669,162,360,1,Semiurban,Y
560,LP001561,Female,Yes,0,Graduate,No,4180,2306,182,360,1,Semiurban,Y
561,LP001562,Male,Yes,2,Not Graduate,No,3675,242,108,360,1,Semiurban,Y
562,LP001563,Female,Yes,1,Graduate,Yes,19484,0,600,360,1,Semiurban,Y
563,LP001564,Male,Yes,0,Graduate,No,5923,2054,211,360,1,Rural,Y
564,LP001565,Male,No,0,Not Graduate,Yes,5800,0,132,360,1,Semiurban,Y
565,LP001566,Male,Yes,2,Graduate,No,8799,0,258,360,0,Urban,N
566,LP001567,Male,Yes,0,Not Graduate,No,4467,0,120,360,0.83661879,Rural,Y
567,LP001568,Male,No,0,Graduate,No,3333,0,70,360,1,Urban,Y
568,LP001569,Male,Yes,3+,Graduate,No,3400,2500,123,360,0,Rural,N
569,LP001570,Female,No,0,Graduate,No,2378,0,9,360,1,Urban,N
570,LP001571,Male,Yes,0,Graduate,No,3166,2064,104,360,0,Urban,N
571,LP001572,Male,Yes,1,Graduate,No,3417,1750,186,360,1,Urban,Y
572,LP001573,Male,Yes,0,Graduate,No,5116,1451,165,360,0,Urban,N
573,LP001574,Male,Yes,2,Graduate,No,16666,0,275,360,1,Urban,Y
574,LP001575,Male,Yes,2,Not Graduate,No,6125,1625,187,480,1,Semiurban,N
575,LP001576,Male,Yes,3+,Graduate,No,6406,0,150,360,1,Semiurban,N
576,LP001577,Male,Yes,2,Graduate,No,3159,461,108,84,1,Urban,Y
577,LP001578,Male,Yes,0,Graduate,No,3087,2210,136,360,0,Semiurban,N
578,LP001579,Male,No,0,Graduate,No,3229,2739,110,360,1,Urban,Y
579,LP001580,Male,Yes,1,Graduate,No,1782,2232,107,360,1,Rural,Y
580,LP001581,Male,No,0,Graduate,Yes,3182,2917,161,360,1,Urban,Y
581,LP001582,Male,Yes,2,Graduate,No,6540,0,205,360,1,Semiurban,Y
582,LP001583,Male,No,0,Graduate,No,1836,33837,90,360,1,Urban,N
583,LP001584,Female,Yes,0,Graduate,No,3166,0,36,360,1,Semiurban,Y
584,LP001585,Male,Yes,1,Graduate,No,1880,0,61,360,0.83661879,Rural,N
585,LP001586,Male,Yes,1,Graduate,No,2787,1917,146,360,0,Rural,N
586,LP001587,Male,Yes,1,Graduate,No,4283,3000,172,84,1,Rural,N
587,LP001588,Male,Yes,0,Graduate,No,2297,1522,104,360,1,Urban,Y
588,LP001589,Female,No,0,Not Graduate,No,2165,0,70,360,1,Semiurban,Y
589,LP001590,Male,No,0,Graduate,No,4750,0,94,360,1,Semiurban,Y
590,LP001591,Male,Yes,2,Graduate,Yes,2726,0,106,360,0,Semiurban,N
591,LP001592,Male,Yes,0,Graduate,No,3000,3416,56,180,1,Semiurban,Y
592,LP001593,Male,Yes,2,Graduate,Yes,6000,0,205,240,1,Semiurban,N
593,LP001594,Male,No,3+,Graduate,Yes,9357,0,292,360,1,Semiurban,Y
594,LP001595,Male,Yes,0,Graduate,No,3859,3300,142,180,1,Rural,Y
595,LP001596,Male,Yes,0,Graduate,Yes,16120,0,260,360,1,Urban,Y
596,LP001597,Male,No,0,Not Graduate,No,3833,0,110,360,1,Rural,Y
597,LP001598,Male,Yes,2,Not Graduate,Yes,6383,1000,187,360,1,Rural,N
598,LP001599,Male,No,0,Graduate,No,2987,0,88,360,0,Semiurban,N
599,LP001600,Male,Yes,0,Graduate,Yes,9963,0,180,360,1,Rural,Y
600,LP001601,Male,Yes,2,Graduate,No,5780,0,192,360,1,Urban,Y
601,LP001602,Female,No,3+,Graduate,Yes,416,41667,350,180,0.83661879,Urban,N
602,LP001603,Male,Yes,0,Not Graduate,Yes,2894,2792,155,360,1,Rural,Y
603,LP001604,Male,Yes,3+,Graduate,No,5703,0,128,360,1,Urban,Y
604,LP001605,Male,No,0,Graduate,No,3676,4301,172,360,1,Rural,Y
605,LP001606,Female,Yes,1,Graduate,No,12000,0,496,360,1,Semiurban,Y
606,LP001607,Male,Yes,0,Not Graduate,No,2400,3800,141,180,1,Urban,N
607,LP001608,Male,Yes,1,Graduate,No,3400,2500,173,360,1,Semiurban,Y
608,LP001609,Male,Yes,2,Not Graduate,No,3987,1411,157,360,1,Rural,Y
609,LP001610,Male,Yes,0,Graduate,No,3232,1950,108,360,1,Rural,Y
610,LP001611,Female,No,0,Graduate,No,2900,0,71,360,1,Rural,Y
611,LP001612,Male,Yes,3+,Graduate,No,4106,0,40,180,1,Rural,Y
612,LP001613,Male,Yes,1,Graduate,No,8072,240,253,360,1,Urban,Y
613,LP001614,Male,Yes,2,Graduate,No,7583,0,187,360,1,Urban,Y
614,LP001615,Female,No,0,Graduate,Yes,4583,0,133,360,0,Semiurban,N
615,LP001616,Male,No,0,Graduate,No,5849,0,141,360,1,Urban,Y
616,LP001617,Male,Yes,1,Graduate,No,4583,1508,128,360,1,Rural,N
617,LP001618,Male,Yes,0,Graduate,Yes,3000,0,66,360,1,Urban,Y
618,LP001619,Male,Yes,0,Not Graduate,No,2583,2358,120,360,1,Urban,Y
619,LP001620,Male,No,0,Graduate,No,6000,0,141,360,1,Urban,Y
620,LP001621,Male,Yes,2,Graduate,Yes,5417,4196,267,360,1,Urban,Y
621,LP001622,Male,Yes,0,Not Graduate,No,2333,1516,95,360,1,Urban,Y
622,LP001623,Male,Yes,3+,Graduate,No,3036,2504,158,360,0,Semiurban,N
623,LP001624,Male,Yes,2,Graduate,No,4006,1526,168,360,1,Urban,Y
624,LP001625,Male,Yes,1,Graduate,No,12841,10968,349,360,1,Semiurban,N
625,LP001626,Male,Yes,2,Graduate,No,3200,700,70,360,1,Urban,Y
626,LP001627,Male,Yes,2,Graduate,Yes,2500,1840,109,360,1,Urban,Y
627,LP001628,Male,Yes,2,Graduate,No,3073,8106,200,360,1,Urban,Y
628,LP001629,Male,No,0,Graduate,No,1853,2840,114,360,1,Rural,N
629,LP001630,Male,Yes,2,Graduate,No,1299,1086,17,120,1,Urban,Y
630,LP001631,Male,No,0,Graduate,No,4950,0,125,360,1,Urban,Y
631,LP001632,Male,No,1,Not Graduate,No,3596,0,100,240,0.83661879,Urban,Y
632,LP001633,Female,No,0,Graduate,No,3510,0,76,360,0,Urban,N
633,LP001634,Male,Yes,0,Not Graduate,No,4887,0,133,360,1,Rural,N
634,LP001635,Male,Yes,0,Graduate,Yes,2600,3500,115,334,1,Urban,Y
635,LP001636,Male,Yes,0,Not Graduate,No,7660,0,104,360,0,Urban,N
636,LP001637,Male,Yes,1,Graduate,No,5955,5625,315,360,1,Urban,Y
637,LP001638,Male,Yes,0,Not Graduate,No,2600,1911,116,360,0,Semiurban,N
638,LP001639,Male,Yes,2,Not Graduate,No,3365,1917,112,360,0,Rural,N
639,LP001640,Male,Yes,1,Graduate,Yes,3717,2925,151,360,0.83661879,Semiurban,N
640,LP001641,Male,Yes,0,Graduate,Yes,9560,0,191,360,1,Semiurban,Y
641,LP001642,Male,Yes,0,Graduate,No,2799,2253,122,360,1,Semiurban,Y
642,LP001643,Male,Yes,2,Not Graduate,No,4226,1040,110,360,1,Urban,Y
643,LP001644,Male,No,0,Not Graduate,No,1442,0,35,360,1,Urban,N
644,LP001645,Female,No,2,Graduate,Yes,3750,2083,120,360,1,Semiurban,Y
645,LP001646,Male,Yes,1,Graduate,Yes,4166,3369,201,360,0.83661879,Urban,N
646,LP001647,Male,No,0,Graduate,No,3167,0,74,360,1,Urban,N
647,LP001648,Male,No,1,Graduate,Yes,4692,0,106,360,1,Rural,N
648,LP001649,Male,Yes,0,Graduate,No,3500,1667,114,360,1,Semiurban,Y
649,LP001650,Male,No,3+,Graduate,No,12500,3000,320,360,1,Rural,N
650,LP001651,Male,Yes,0,Graduate,No,2275,2067,141,360,1,Urban,Y
651,LP001652,Male,Yes,0,Graduate,No,1828,1330,100,334,0,Urban,N
