,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area
411,0,0,1,1,1,3867,0.0,62.0,360.0,1.0,1
412,1,1,0,0,1,6256,0.0,160.0,360.0,0.83661879,2
413,1,1,0,1,0,6096,0.0,218.0,360.0,0.0,0
414,1,1,0,1,0,2253,2033.0,110.0,360.0,1.0,0
415,0,1,0,1,0,2149,3237.0,178.0,360.0,0.0,1
416,0,0,0,0,0,2995,0.0,60.0,360.0,1.0,2
417,0,0,1,0,0,2600,0.0,160.0,360.0,1.0,2
418,1,1,2,0,1,1600,20000.0,239.0,360.0,1.0,2
419,1,1,0,0,0,1025,2773.0,112.0,360.0,1.0,0
420,1,1,0,0,0,3246,1417.0,138.0,360.0,1.0,1
421,1,1,0,0,0,5829,0.0,138.0,360.0,1.0,0
422,0,0,0,1,0,2720,0.0,80.0,334.0,0.0,2
423,1,1,0,0,0,1820,1719.0,100.0,360.0,1.0,2
424,1,1,1,0,0,7250,1667.0,110.0,334.0,0.0,2
425,1,1,0,0,0,14880,0.0,96.0,360.0,1.0,1
426,1,1,0,0,0,2666,4300.0,121.0,360.0,1.0,0
427,0,0,1,1,0,4606,0.0,81.0,360.0,1.0,0
428,1,1,2,0,0,5935,0.0,133.0,360.0,1.0,1
429,1,1,0,0,0,2920,16.12000084,87.0,360.0,1.0,0
430,1,0,0,1,0,2717,0.0,60.0,180.0,1.0,2
431,0,0,1,0,1,8624,0.0,150.0,360.0,1.0,1
432,1,0,0,0,0,6500,0.0,105.0,360.0,0.0,0
433,1,0,0,0,1,12876,0.0,405.0,360.0,1.0,1
434,1,1,0,0,0,2425,2340.0,143.0,360.0,1.0,1
435,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,2
436,0,1,0,0,0,10047,0.0,141.0,240.0,1.0,1
437,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,1
438,1,1,0,0,0,2213,1125.0,141.0,360.0,1.0,2
439,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,2
440,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,0
441,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,1
442,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,0
443,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,1
444,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,1
445,1,1,0,0,0,7333,8333.0,175.0,300.0,0.83661879,0
446,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,0
447,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,0
448,1,1,0,0,1,3539,1376.0,55.0,360.0,1.0,0
449,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,0
450,1,0,1,1,1,2769,1542.0,190.0,360.0,0.83661879,1
451,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,0
452,1,1,2,1,0,1958,1456.0,60.0,300.0,0.83661879,2
453,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,0
454,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,0
455,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,1
456,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,1
457,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,2
458,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,2
459,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,0
460,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,1
461,1,1,0,0,1,2083,4083.0,160.0,360.0,0.83661879,1
462,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,2
463,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,0
464,0,0,1,1,1,5191,0.0,132.0,360.0,1.0,1
465,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,1
466,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,0
467,1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,2
468,1,1,0,0,0,16692,0.0,110.0,360.0,1.0,1
469,0,1,2,1,1,210,2917.0,98.0,360.0,1.0,1
470,1,1,0,0,0,4333,2451.0,110.0,360.0,1.0,2
471,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,1
472,1,1,1,1,0,2653,1500.0,113.0,180.0,0.0,0
473,1,1,3,0,0,4691,0.0,100.0,360.0,1.0,1
474,0,0,0,0,1,2500,0.0,93.0,360.0,0.83661879,2
475,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,0
476,1,1,2,0,1,16525,1014.0,150.0,360.0,1.0,0
477,1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,1
478,1,1,2,0,0,2873,1872.0,132.0,360.0,0.0,1
479,1,1,1,0,1,16667,2250.0,86.0,360.0,1.0,1
480,1,1,2,0,0,2947,1603.0,141.0,360.0,1.0,2
481,0,0,0,1,0,4350,0.0,154.0,360.0,1.0,0
482,1,1,3,1,0,3095,0.0,113.0,360.0,1.0,0
483,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,1
484,1,1,0,0,0,10833,0.0,234.0,360.0,1.0,1
485,1,1,2,0,0,8333,0.0,246.0,360.0,1.0,1
486,1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,0
487,1,0,2,0,0,3547,0.0,80.0,360.0,0.0,0
488,1,1,1,0,0,18333,0.0,500.0,360.0,1.0,2
489,1,1,2,0,1,4583,2083.0,160.0,360.0,1.0,1
490,1,0,0,0,0,2435,0.0,75.0,360.0,1.0,2
491,1,0,0,1,0,2699,2785.0,96.0,360.0,0.83661879,1
492,1,1,1,1,0,5333,1131.0,186.0,360.0,0.83661879,2
493,1,0,0,1,0,3691,0.0,110.0,360.0,1.0,0
494,0,0,0,1,1,17263,0.0,225.0,360.0,1.0,1
495,1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,0
496,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,1
497,1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,0
498,1,1,0,0,0,4625,2857.0,111.0,12.0,0.83661879,2
499,1,1,1,0,1,2895,0.0,95.0,360.0,1.0,1
500,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,0
501,0,0,0,0,0,645,3683.0,113.0,480.0,1.0,0
502,0,0,0,0,0,3159,0.0,100.0,360.0,1.0,1
503,1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,1
504,1,1,1,1,0,4050,5302.0,138.0,360.0,0.83661879,0
505,1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,1
506,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,0
507,1,1,0,0,0,20833,6667.0,480.0,360.0,0.83661879,2
508,1,0,0,0,0,3583,0.0,96.0,360.0,1.0,2
509,1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,2
510,0,0,1,0,0,13262,0.0,40.0,360.0,1.0,2
511,1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,0
512,1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,1
513,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,2
514,1,1,0,0,0,2130,6666.0,70.0,180.0,1.0,1
515,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,0
516,1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,0
517,0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,1
518,1,1,0,1,0,3074,1800.0,123.0,360.0,0.0,1
519,1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,1
520,0,0,0,1,0,3400,0.0,95.0,360.0,1.0,0
521,1,1,2,1,0,2192,1742.0,45.0,360.0,1.0,1
522,1,0,0,0,0,2500,0.0,55.0,360.0,1.0,1
523,1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,0
524,1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,0
525,1,0,0,0,0,4680,2087.0,141.0,360.0,1.0,1
526,1,1,2,0,1,17500,0.0,400.0,360.0,1.0,0
527,1,1,0,0,0,3775,0.0,110.0,360.0,1.0,1
528,1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,1
529,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,1
530,1,0,0,1,0,6783,0.0,130.0,360.0,1.0,1
531,1,1,0,0,0,1025,5500.0,216.0,360.0,0.83661879,0
532,1,1,3,0,0,4281,0.0,100.0,360.0,1.0,2
533,1,0,2,0,0,3588,0.0,110.0,360.0,0.0,0
534,1,0,1,0,0,11250,0.0,196.0,360.0,0.83661879,1
535,0,0,0,1,1,18165,0.0,125.0,360.0,1.0,2
536,1,0,0,1,1,2550,2042.0,126.0,360.0,1.0,0
537,1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,2
538,1,0,2,0,0,3617,0.0,107.0,360.0,1.0,1
539,1,1,0,1,0,2917,536.0,66.0,360.0,1.0,0
540,1,1,3,0,0,6417,0.0,157.0,180.0,1.0,0
541,0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,1
542,0,0,0,0,0,2138,0.0,99.0,360.0,0.0,1
543,0,0,1,0,1,3652,0.0,95.0,360.0,1.0,1
544,1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,2
545,0,1,0,1,0,3017,663.0,102.0,360.0,0.83661879,1
546,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,0
547,1,0,0,1,0,3358,0.0,80.0,36.0,1.0,1
548,1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,0
549,0,0,0,0,0,5000,0.0,103.0,360.0,0.0,1
550,1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,0
551,1,1,2,0,1,6633,0.0,141.0,360.0,0.0,0
552,1,1,1,1,0,2492,2375.0,141.0,360.0,1.0,0
553,1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,2
554,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,2
555,1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,0
556,1,1,1,0,0,5468,1032.0,26.0,360.0,1.0,1
557,0,0,0,0,0,2667,1625.0,84.0,360.0,0.83661879,2
558,1,1,3,0,1,10139,0.0,260.0,360.0,1.0,1
559,1,1,0,0,0,3887,2669.0,162.0,360.0,1.0,1
560,0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,1
561,1,1,2,1,0,3675,242.0,108.0,360.0,1.0,1
562,0,1,1,0,1,19484,0.0,600.0,360.0,1.0,1
563,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,0
564,1,0,0,1,1,5800,0.0,132.0,360.0,1.0,1
565,1,1,2,0,0,8799,0.0,258.0,360.0,0.0,2
566,1,1,0,1,0,4467,0.0,120.0,360.0,0.83661879,0
567,1,0,0,0,0,3333,0.0,70.0,360.0,1.0,2
568,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,0
569,0,0,0,0,0,2378,0.0,9.0,360.0,1.0,2
570,1,1,0,0,0,3166,2064.0,104.0,360.0,0.0,2
571,1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,2
572,1,1,0,0,0,5116,1451.0,165.0,360.0,0.0,2
573,1,1,2,0,0,16666,0.0,275.0,360.0,1.0,2
574,1,1,2,1,0,6125,1625.0,187.0,480.0,1.0,1
575,1,1,3,0,0,6406,0.0,150.0,360.0,1.0,1
576,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,2
577,1,1,0,0,0,3087,2210.0,136.0,360.0,0.0,1
578,1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,2
579,1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,0
580,1,0,0,0,1,3182,2917.0,161.0,360.0,1.0,2
581,1,1,2,0,0,6540,0.0,205.0,360.0,1.0,1
582,1,0,0,0,0,1836,33837.0,90.0,360.0,1.0,2
583,0,1,0,0,0,3166,0.0,36.0,360.0,1.0,1
584,1,1,1,0,0,1880,0.0,61.0,360.0,0.83661879,0
585,1,1,1,0,0,2787,1917.0,146.0,360.0,0.0,0
586,1,1,1,0,0,4283,3000.0,172.0,84.0,1.0,0
587,1,1,0,0,0,2297,1522.0,104.0,360.0,1.0,2
588,0,0,0,1,0,2165,0.0,70.0,360.0,1.0,1
589,1,0,0,0,0,4750,0.0,94.0,360.0,1.0,1
590,1,1,2,0,1,2726,0.0,106.0,360.0,0.0,1
591,1,1,0,0,0,3000,3416.0,56.0,180.0,1.0,1
592,1,1,2,0,1,6000,0.0,205.0,240.0,1.0,1
593,1,0,3,0,1,9357,0.0,292.0,360.0,1.0,1
594,1,1,0,0,0,3859,3300.0,142.0,180.0,1.0,0
595,1,1,0,0,1,16120,0.0,260.0,360.0,1.0,2
596,1,0,0,1,0,3833,0.0,110.0,360.0,1.0,0
597,1,1,2,1,1,6383,1000.0,187.0,360.0,1.0,0
598,1,0,0,0,0,2987,0.0,88.0,360.0,0.0,1
599,1,1,0,0,1,9963,0.0,180.0,360.0,1.0,0
600,1,1,2,0,0,5780,0.0,192.0,360.0,1.0,2
601,0,0,3,0,1,416,41667.0,350.0,180.0,0.83661879,2
602,1,1,0,1,1,2894,2792.0,155.0,360.0,1.0,0
603,1,1,3,0,0,5703,0.0,128.0,360.0,1.0,2
604,1,0,0,0,0,3676,4301.0,172.0,360.0,1.0,0
605,0,1,1,0,0,12000,0.0,496.0,360.0,1.0,1
606,1,1,0,1,0,2400,3800.0,141.0,180.0,1.0,2
607,1,1,1,0,0,3400,2500.0,173.0,360.0,1.0,1
608,1,1,2,1,0,3987,1411.0,157.0,360.0,1.0,0
609,1,1,0,0,0,3232,1950.0,108.0,360.0,1.0,0
610,0,0,0,0,0,2900,0.0,71.0,360.0,1.0,0
611,1,1,3,0,0,4106,0.0,40.0,180.0,1.0,0
612,1,1,1,0,0,8072,240.0,253.0,360.0,1.0,2
613,1,1,2,0,0,7583,0.0,187.0,360.0,1.0,2
614,0,0,0,0,1,4583,0.0,133.0,360.0,0.0,1
615,1,0,0,0,0,5849,0.0,141.0,360.0,1.0,2
616,1,1,1,0,0,4583,1508.0,128.0,360.0,1.0,0
617,1,1,0,0,1,3000,0.0,66.0,360.0,1.0,2
618,1,1,0,1,0,2583,2358.0,120.0,360.0,1.0,2
619,1,0,0,0,0,6000,0.0,141.0,360.0,1.0,2
620,1,1,2,0,1,5417,4196.0,267.0,360.0,1.0,2
621,1,1,0,1,0,2333,1516.0,95.0,360.0,1.0,2
622,1,1,3,0,0,3036,2504.0,158.0,360.0,0.0,1
623,1,1,2,0,0,4006,1526.0,168.0,360.0,1.0,2
624,1,1,1,0,0,12841,10968.0,349.0,360.0,1.0,1
625,1,1,2,0,0,3200,700.0,70.0,360.0,1.0,2
626,1,1,2,0,1,2500,1840.0,109.0,360.0,1.0,2
627,1,1,2,0,0,3073,8106.0,200.0,360.0,1.0,2
628,1,0,0,0,0,1853,2840.0,114.0,360.0,1.0,0
629,1,1,2,0,0,1299,1086.0,17.0,120.0,1.0,2
630,1,0,0,0,0,4950,0.0,125.0,360.0,1.0,2
631,1,0,1,1,0,3596,0.0,100.0,240.0,0.83661879,2
632,0,0,0,0,0,3510,0.0,76.0,360.0,0.0,2
633,1,1,0,1,0,4887,0.0,133.0,360.0,1.0,0
634,1,1,0,0,1,2600,3500.0,115.0,334.0,1.0,2
635,1,1,0,1,0,7660,0.0,104.0,360.0,0.0,2
636,1,1,1,0,0,5955,5625.0,315.0,360.0,1.0,2
637,1,1,0,1,0,2600,1911.0,116.0,360.0,0.0,1
638,1,1,2,1,0,3365,1917.0,112.0,360.0,0.0,0
639,1,1,1,0,1,3717,2925.0,151.0,360.0,0.83661879,1
640,1,1,0,0,1,9560,0.0,191.0,360.0,1.0,1
641,1,1,0,0,0,2799,2253.0,122.0,360.0,1.0,1
642,1,1,2,1,0,4226,1040.0,110.0,360.0,1.0,2
643,1,0,0,1,0,1442,0.0,35.0,360.0,1.0,2
644,0,0,2,0,1,3750,2083.0,120.0,360.0,1.0,1
645,1,1,1,0,1,4166,3369.0,201.0,360.0,0.83661879,2
646,1,0,0,0,0,3167,0.0,74.0,360.0,1.0,2
647,1,0,1,0,1,4692,0.0,106.0,360.0,1.0,0
648,1,1,0,0,0,3500,1667.0,114.0,360.0,1.0,1
649,1,0,3,0,0,12500,3000.0,320.0,360.0,1.0,0
650,1,1,0,0,0,2275,2067.0,141.0,360.0,1.0,2
651,1,1,0,0,0,1828,1330.0,100.0,334.0,0.0,2
652,0,1,0,0,0,3667,1459.0,144.0,360.0,1.0,1
653,1,0,0,0,0,4166,7210.0,184.0,360.0,1.0,2
654,1,0,0,1,0,3748,1668.0,110.0,360.0,1.0,1
655,1,0,0,0,0,3600,0.0,80.0,360.0,1.0,2
656,1,0,0,0,0,1800,1213.0,47.0,360.0,1.0,2
657,1,1,0,0,0,2400,0.0,75.0,360.0,0.83661879,2
658,1,1,0,0,0,3941,2336.0,134.0,360.0,1.0,1
659,1,1,0,1,1,4695,0.0,96.0,334.0,1.0,2
660,0,0,0,0,0,3410,0.0,88.0,334.0,1.0,2
661,1,1,1,0,0,5649,0.0,44.0,360.0,1.0,2
662,1,1,0,0,0,5821,0.0,144.0,360.0,1.0,2
663,0,1,0,0,0,2645,3440.0,120.0,360.0,0.0,2
664,0,0,0,0,0,4000,2275.0,144.0,360.0,1.0,1
665,0,1,0,1,0,1928,1644.0,100.0,360.0,1.0,1
666,0,0,0,0,0,3086,0.0,120.0,360.0,1.0,1
667,0,0,0,0,0,4230,0.0,112.0,360.0,1.0,1
668,1,1,2,0,0,4616,0.0,134.0,360.0,1.0,2
669,0,1,1,0,1,11500,0.0,286.0,360.0,0.0,2
670,1,1,2,0,0,2708,1167.0,97.0,360.0,1.0,1
671,1,1,0,0,0,2132,1591.0,96.0,360.0,1.0,1
672,1,1,0,0,0,3366,2200.0,135.0,360.0,1.0,0
673,1,1,1,0,0,8080,2250.0,180.0,360.0,1.0,2
674,1,1,2,1,0,3357,2859.0,144.0,360.0,1.0,2
675,1,1,0,0,0,2500,3796.0,120.0,360.0,1.0,2
676,1,1,3,0,0,3029,0.0,99.0,360.0,1.0,2
677,1,1,0,1,1,2609,3449.0,165.0,180.0,0.0,0
678,1,1,1,0,0,4945,0.0,141.0,360.0,0.0,0
679,0,0,0,0,0,4166,0.0,116.0,360.0,0.0,1
680,1,1,0,0,0,5726,4595.0,258.0,360.0,1.0,1
681,1,0,0,1,0,3200,2254.0,126.0,180.0,0.0,2
682,1,1,1,0,0,10750,0.0,312.0,360.0,1.0,2
683,1,1,3,1,1,7100,0.0,125.0,60.0,1.0,2
684,0,0,0,0,0,4300,0.0,136.0,360.0,0.0,1
685,1,1,0,0,0,3208,3066.0,172.0,360.0,1.0,2
686,1,1,2,1,1,1875,1875.0,97.0,360.0,1.0,1
687,1,0,0,0,0,3500,0.0,81.0,300.0,1.0,1
688,1,1,3,1,0,4755,0.0,95.0,334.0,0.0,1
689,1,1,3,0,1,5266,1774.0,187.0,360.0,1.0,1
690,1,0,0,0,0,3750,0.0,113.0,480.0,1.0,2
691,1,0,0,0,0,3750,4750.0,176.0,360.0,1.0,2
692,1,1,1,0,1,1000,3022.0,110.0,360.0,1.0,2
693,1,1,3,0,0,3167,4000.0,180.0,300.0,0.0,1
694,1,1,3,1,1,3333,2166.0,130.0,360.0,0.83661879,1
695,0,0,0,0,0,3846,0.0,111.0,360.0,1.0,1
696,1,1,1,0,1,2395,0.0,141.0,360.0,1.0,1
697,0,1,2,0,0,1378,1881.0,167.0,360.0,1.0,2
698,1,1,0,0,0,6000,2250.0,265.0,360.0,0.83661879,1
699,1,1,1,0,0,3988,0.0,50.0,240.0,1.0,2
700,1,0,0,0,0,2366,2531.0,136.0,360.0,1.0,1
701,1,1,2,1,0,3333,2000.0,99.0,360.0,0.83661879,1
702,1,1,0,0,0,2500,2118.0,104.0,360.0,1.0,1
703,1,0,0,0,0,8566,0.0,210.0,360.0,1.0,2
704,1,1,0,0,0,5695,4167.0,175.0,360.0,1.0,1
705,1,1,0,0,0,2958,2900.0,131.0,360.0,1.0,1
706,1,1,2,0,0,6250,5654.0,188.0,180.0,1.0,1
707,1,1,2,1,0,3273,1820.0,81.0,360.0,1.0,2
708,1,0,0,0,0,4133,0.0,122.0,360.0,1.0,1
709,1,0,0,1,0,3620,0.0,25.0,120.0,1.0,1
710,1,0,0,0,1,6782,0.0,141.0,360.0,0.83661879,2
711,0,1,0,0,0,2484,2302.0,137.0,360.0,1.0,1
712,1,1,0,0,0,1977,997.0,50.0,360.0,1.0,1
713,1,1,0,1,0,4188,0.0,115.0,180.0,1.0,1
714,1,1,0,0,0,1759,3541.0,131.0,360.0,1.0,1
715,1,1,2,1,0,4288,3263.0,133.0,180.0,1.0,2
716,1,0,0,0,0,4843,3806.0,151.0,360.0,1.0,1
717,1,1,0,0,0,13650,0.0,141.0,360.0,1.0,2
718,1,1,0,0,0,4652,3583.0,141.0,360.0,1.0,1
719,1,1,0,0,0,3816,754.0,160.0,360.0,1.0,2
720,1,1,1,0,0,3052,1030.0,100.0,360.0,1.0,2
721,1,1,2,0,0,11417,1126.0,225.0,360.0,1.0,2
722,1,0,0,1,1,7333,0.0,120.0,360.0,1.0,0
723,1,1,2,0,0,3800,3600.0,216.0,360.0,0.0,2
724,1,1,3,1,0,2071,754.0,94.0,480.0,1.0,1
725,1,0,0,0,0,5316,0.0,136.0,360.0,1.0,2
726,0,1,0,0,1,2929,2333.0,139.0,360.0,1.0,1
727,1,1,0,1,0,3572,4114.0,152.0,334.0,0.0,0
728,0,0,1,0,1,7451,0.0,141.0,360.0,1.0,1
729,1,0,0,0,1,5050,0.0,118.0,360.0,1.0,1
730,1,1,1,0,0,14583,0.0,185.0,180.0,1.0,0
731,0,1,0,0,0,3167,2283.0,154.0,360.0,1.0,1
732,1,1,1,0,0,2214,1398.0,85.0,360.0,0.83661879,2
733,1,1,0,0,0,5568,2142.0,175.0,360.0,1.0,0
734,0,0,0,0,0,10408,0.0,259.0,360.0,1.0,2
735,1,1,0,0,0,5667,2667.0,180.0,360.0,1.0,0
736,0,0,0,0,0,4166,0.0,44.0,360.0,1.0,1
737,0,0,0,0,0,2137,8980.0,137.0,360.0,0.0,1
738,1,1,2,0,0,2957,0.0,81.0,360.0,1.0,1
739,1,1,0,1,0,4300,2014.0,194.0,360.0,1.0,0
740,0,0,0,0,0,3692,0.0,93.0,360.0,0.83661879,0
741,1,1,3,0,0,23803,0.0,370.0,360.0,1.0,0
742,1,0,0,0,0,3865,1640.0,141.0,360.0,1.0,0
743,1,1,1,0,1,10513,3850.0,160.0,180.0,0.0,2
744,1,1,0,0,0,6080,2569.0,182.0,360.0,0.83661879,0
745,1,0,0,0,1,20166,0.0,650.0,480.0,0.83661879,2
746,1,0,0,0,0,2014,1929.0,74.0,360.0,1.0,2
747,1,0,0,0,0,2718,0.0,70.0,360.0,1.0,1
748,1,1,0,0,1,3459,0.0,25.0,120.0,1.0,1
749,1,0,0,0,0,4895,0.0,102.0,360.0,1.0,1
750,1,1,3,0,0,4000,7750.0,290.0,360.0,1.0,1
751,0,1,0,0,0,4583,0.0,84.0,360.0,1.0,0
752,1,1,2,0,1,3316,3500.0,88.0,360.0,1.0,2
753,1,0,0,0,0,14999,0.0,242.0,360.0,0.0,1
754,1,1,2,1,0,4200,1430.0,129.0,360.0,1.0,0
755,1,1,2,0,0,5042,2083.0,185.0,360.0,1.0,0
756,1,0,0,0,0,5417,0.0,168.0,360.0,1.0,2
757,1,0,0,0,1,6950,0.0,175.0,180.0,1.0,1
758,1,1,0,0,0,2698,2034.0,122.0,360.0,1.0,1
759,1,1,2,0,0,11757,0.0,187.0,180.0,1.0,2
760,0,1,0,0,0,2330,4486.0,100.0,360.0,1.0,1
761,0,1,2,0,0,14866,0.0,70.0,360.0,1.0,2
762,1,1,1,0,0,1538,1425.0,30.0,360.0,1.0,2
763,0,0,0,0,0,10000,1666.0,225.0,360.0,1.0,0
764,1,1,0,0,0,4860,830.0,125.0,360.0,1.0,1
765,1,0,0,0,0,6277,0.0,118.0,360.0,0.0,0
766,1,1,0,0,1,2577,3750.0,152.0,360.0,1.0,0
767,1,0,0,0,0,9166,0.0,244.0,360.0,1.0,2
768,1,1,2,1,0,2281,0.0,113.0,360.0,1.0,0
769,1,0,0,0,0,3254,0.0,50.0,360.0,1.0,2
770,1,1,3,0,0,39999,0.0,600.0,180.0,0.0,1
771,1,1,1,0,0,6000,0.0,160.0,360.0,0.83661879,0
772,1,1,1,0,0,9538,0.0,187.0,360.0,1.0,2
773,1,0,0,0,1,2980,2083.0,120.0,360.0,1.0,0
774,1,1,0,0,0,4583,5625.0,255.0,360.0,1.0,1
775,1,1,0,1,0,1863,1041.0,98.0,360.0,1.0,1
776,1,1,0,0,0,7933,0.0,275.0,360.0,1.0,2
777,1,1,1,0,0,3089,1280.0,121.0,360.0,0.0,1
778,1,1,2,0,0,4167,1447.0,158.0,360.0,1.0,0
779,1,1,0,0,0,9323,0.0,75.0,180.0,1.0,2
780,1,1,0,0,0,3707,3166.0,182.0,334.0,1.0,0
781,0,1,0,0,0,4583,0.0,112.0,360.0,1.0,0
782,1,1,0,0,0,2439,3333.0,129.0,360.0,1.0,0
783,1,0,0,0,0,2237,0.0,63.0,480.0,0.0,1
784,1,1,2,0,0,8000,0.0,200.0,360.0,1.0,1
785,1,1,0,1,1,1820,1769.0,95.0,360.0,1.0,0
786,1,1,3,0,0,51763,0.0,700.0,300.0,1.0,2
787,1,1,3,1,0,3522,0.0,81.0,180.0,1.0,0
788,1,1,0,0,0,5708,5625.0,187.0,360.0,1.0,1
789,1,1,0,1,1,4344,736.0,87.0,360.0,1.0,1
790,1,1,0,0,0,3497,1964.0,116.0,360.0,1.0,0
791,1,1,2,0,0,2045,1619.0,101.0,360.0,1.0,0
792,1,1,3,0,0,5516,11300.0,495.0,360.0,0.0,1
793,1,1,1,0,0,3750,0.0,116.0,360.0,1.0,1
794,1,0,0,1,0,2333,1451.0,102.0,480.0,0.0,2
795,1,1,1,0,0,6400,7250.0,180.0,360.0,0.0,2
796,1,0,0,0,0,1916,5063.0,67.0,360.0,0.83661879,0
797,1,1,0,0,0,4600,0.0,73.0,180.0,1.0,1
798,1,1,1,0,0,33846,0.0,260.0,360.0,1.0,1
799,0,1,0,0,0,3625,0.0,108.0,360.0,1.0,1
800,1,1,0,0,1,39147,4750.0,120.0,360.0,1.0,1
801,1,1,1,0,1,2178,0.0,66.0,300.0,0.0,0
802,1,1,0,0,0,2383,2138.0,58.0,360.0,0.83661879,0
803,1,1,0,0,1,674,5296.0,168.0,360.0,1.0,0
804,1,1,0,0,0,9328,0.0,188.0,180.0,1.0,0
805,1,0,0,1,0,4885,0.0,48.0,360.0,1.0,0
806,1,0,0,0,0,12000,0.0,164.0,360.0,1.0,1
807,1,1,0,1,0,6033,0.0,160.0,360.0,1.0,2
808,1,0,0,0,0,3858,0.0,76.0,360.0,1.0,1
809,1,0,0,0,0,4191,0.0,120.0,360.0,1.0,0
810,1,1,1,0,0,3125,2583.0,170.0,360.0,1.0,1
811,1,0,0,0,0,8333,3750.0,187.0,360.0,1.0,0
812,0,0,0,1,0,1907,2365.0,120.0,334.0,1.0,2
813,0,1,0,0,0,3416,2816.0,113.0,360.0,0.83661879,1
814,1,0,0,0,1,11000,0.0,83.0,360.0,1.0,2
815,1,1,1,1,0,2600,2500.0,90.0,360.0,1.0,1
816,1,0,2,0,0,4923,0.0,166.0,360.0,0.0,1
817,1,1,3,1,0,3992,0.0,141.0,180.0,1.0,2
818,1,1,1,1,0,3500,1083.0,135.0,360.0,1.0,2
819,1,1,2,1,0,3917,0.0,124.0,360.0,1.0,1
820,0,0,0,1,0,4408,0.0,120.0,360.0,1.0,1
821,0,0,0,0,0,3244,0.0,80.0,360.0,1.0,2
822,1,0,0,1,0,3975,2531.0,55.0,360.0,1.0,0
823,1,0,0,0,0,2479,0.0,59.0,360.0,1.0,2
